Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00817401	-4.02844300	-3.37229500
-1.00317401	-4.25733200	-0.59511090
-0.99817401	-3.08236900	-0.53407390
-0.99317401	-0.53407390	-3.08236900
-0.98817401	-0.53407390	-4.25733200
-0.98317401	-3.08236900	-4.02844300
-0.97817401	-4.25733200	-3.96740600
-0.97317401	-4.02844300	-3.96740600
-0.96817401	-3.96740600	-3.96740600
-0.96317401	-3.96740600	-3.96740600
-0.95817401	-3.96740600	-3.90636900
-0.95317401	-3.96740600	-3.67748000
-0.94817401	-3.96740600	-4.85244300
-0.94317401	-3.96740600	-7.40073800
-0.93817401	-3.96740600	-7.40073800
-0.93317401	-3.96740600	-4.85244300
-0.92817401	-3.96740600	-3.67748000
-0.92317401	-3.96740600	-3.90636900
-0.91817401	-3.96740600	-3.96740600
-0.91317401	-3.96740600	-3.96740600
-0.90817401	-3.96740600	-3.96740600
-0.90317401	-3.96740600	-3.96740600
-0.89817401	-4.02844300	-3.96740600
-0.89317401	-4.25733200	-3.96740600
-0.88817401	-3.08236900	-3.96740600
-0.88317401	-0.53407390	-3.96740600
-0.87817401	-0.53407390	-3.96740600
-0.87317401	-3.08236900	-3.96740600
-0.86817401	-4.25733200	-3.96740600
-0.86317401	-4.02844300	-3.96740600
-0.85817401	-3.96740600	-3.96740600
-0.85317401	-3.96740600	-3.96740600
-0.84817401	-4.02844300	-3.96740600
-0.84317401	-4.25733200	-3.96740600
-0.83817401	-3.08236900	-3.96740600
-0.83317401	-0.53407390	-3.96740600
-0.82817401	-0.53407390	-3.96740600
-0.82317401	-3.08236900	-3.96740600
-0.81817401	-4.31836900	-3.96740600
-0.81317401	-4.31836900	-3.96740600
-0.80817401	-3.14340600	-3.96740600
-0.80317401	-0.82399970	-3.96740600
-0.79817401	0.35096280	-3.96740600
-0.79317401	0.35096280	-3.96740600
-0.78817401	-0.82399970	-3.96740600
-0.78317401	-3.14340600	-3.96740600
-0.77817401	-4.25733200	-3.96740600
-0.77317401	-4.02844300	-3.96740600
-0.76817401	-3.96740600	-3.96740600
-0.76317401	-3.96740600	-3.96740600
-0.75817401	-3.96740600	-3.96740600
-0.75317401	-3.96740600	-3.96740600
-0.74817401	-3.96740600	-3.96740600
-0.74317401	-3.96740600	-3.96740600
-0.73817401	-4.02844300	-3.96740600
-0.73317401	-4.25733200	-3.96740600
-0.72817401	-3.14340600	-3.96740600
-0.72317401	-0.82399970	-3.96740600
