Time	Channel A	Channel B
(us)	(V)	(mV)

-5.00082979	0.00000000	0.00000000
-4.96082979	0.00000000	1.58696200
-4.92082979	0.00000000	1.58696200
-4.88082979	0.00000000	1.58696200
-4.84082979	0.00000000	1.58696200
-4.80082979	0.00000000	3.17392500
-4.76082979	0.00000000	3.17392500
-4.72082979	0.00000000	0.00000000
-4.68082979	0.00000000	1.58696200
-4.64082979	0.00000000	0.00000000
-4.60082979	0.00000000	1.58696200
-4.56082979	0.00000000	3.17392500
-4.52082979	0.00000000	3.17392500
-4.48082979	0.00000000	3.17392500
-4.44082979	0.00000000	3.17392500
-4.40082979	0.00000000	0.00000000
-4.36082979	0.00000000	0.00000000
-4.32082979	0.00000000	-1.58696200
-4.28082979	0.00000000	0.00000000
-4.24082979	0.00000000	1.58696200
-4.20082979	0.00000000	1.58696200
-4.16082979	0.00000000	3.17392500
-4.12082979	0.00000000	0.00000000
-4.08082979	0.00000000	1.58696200
-4.04082979	0.00000000	0.00000000
-4.00082979	0.00000000	1.58696200
-3.96082979	0.00000000	3.17392500
-3.92082979	0.00000000	4.76088700
-3.88082979	0.00000000	4.76088700
-3.84082979	0.00000000	3.17392500
-3.80082979	0.00000000	1.58696200
-3.76082980	0.00000000	1.58696200
-3.72082980	0.00000000	1.58696200
-3.68082980	0.00000000	3.17392500
-3.64082980	0.00000000	1.58696200
-3.60082980	0.00000000	3.17392500
-3.56082980	0.00000000	3.17392500
-3.52082980	0.00000000	1.58696200
-3.48082980	0.00000000	0.00000000
-3.44082980	0.00000000	0.00000000
-3.40082980	0.00000000	1.58696200
-3.36082980	0.00000000	1.58696200
-3.32082980	0.00000000	3.17392500
-3.28082980	0.00000000	1.58696200
-3.24082980	0.00000000	1.58696200
-3.20082980	0.00000000	1.58696200
-3.16082980	0.00000000	1.58696200
-3.12082980	0.00000000	1.58696200
-3.08082980	0.00000000	1.58696200
-3.04082980	0.00000000	1.58696200
-3.00082980	0.00000000	1.58696200
-2.96082980	0.00000000	3.17392500
-2.92082980	0.00000000	3.17392500
-2.88082980	0.00000000	3.17392500
-2.84082980	0.00000000	3.17392500
-2.80082980	0.00000000	3.17392500
-2.76082980	0.00000000	1.58696200
-2.72082980	0.00000000	3.17392500
-2.68082980	0.00000000	4.76088700
-2.64082980	0.00000000	0.00000000
-2.60082980	0.00000000	1.58696200
-2.56082980	0.00000000	3.17392500
-2.52082980	0.00000000	3.17392500
-2.48082980	0.00000000	4.76088700
-2.44082980	0.00000000	3.17392500
-2.40082980	0.00000000	1.58696200
-2.36082980	0.00000000	1.58696200
-2.32082980	0.00000000	0.00000000
-2.28082980	0.00000000	1.58696200
-2.24082980	0.00000000	1.58696200
-2.20082980	0.00000000	1.58696200
-2.16082980	0.00000000	0.00000000
-2.12082981	0.00000000	1.58696200
-2.08082981	0.00000000	1.58696200
-2.04082981	0.00000000	1.58696200
-2.00082981	0.00000000	1.58696200
-1.96082981	0.00000000	1.58696200
-1.92082981	0.00000000	4.76088700
