Time	Channel A	Channel B
(us)	(V)	(mV)

-1.00626305	-0.00793481	-4.90127200
-1.00126305	-0.00793481	-4.90127200
-0.99626305	-0.00793481	-4.43128700
-0.99126305	-0.00793481	-3.50352500
-0.98626305	-0.00793481	-3.03354000
-0.98126305	-0.00793481	-3.03354000
-0.97626305	-0.00793481	-3.50352500
-0.97126305	-0.00793481	-4.43128700
-0.96626305	-0.00793481	-4.87685800
-0.96126305	-0.00793481	-4.78530200
-0.95626305	-0.00805689	-4.76088700
-0.95126305	-0.00851466	-4.76088700
-0.94626305	-0.00616474	-4.78530200
-0.94126305	-0.00106815	-4.87685800
-0.93626305	-0.00106815	-4.43128700
-0.93126305	-0.00616474	-3.50352500
-0.92626305	-0.00851466	-3.05795500
-0.92126305	-0.00805689	-3.14951000
-0.91626305	-0.00805689	-3.17392500
-0.91126305	-0.00851466	-3.17392500
-0.90626305	-0.00616474	-3.17392500
-0.90126305	-0.00106815	-3.17392500
-0.89626305	-0.00106815	-3.19834000
-0.89126305	-0.00616474	-3.28989500
-0.88626305	-0.00851466	-2.84432500
-0.88126305	-0.00805689	-1.91656200
-0.87626305	-0.00793481	-1.44657700
-0.87126305	-0.00793481	-1.44657700
-0.86626305	-0.00805689	-1.94097700
-0.86126305	-0.00851466	-2.96029500
-0.85626305	-0.00616474	-2.96029500
-0.85126305	-0.00106815	-1.94097700
-0.84626305	-0.00106815	-1.47099200
-0.84126305	-0.00616474	-1.56254800
-0.83626305	-0.00851466	-1.58696200
-0.83126305	-0.00805689	-1.58696200
-0.82626305	-0.00793481	-1.58696200
-0.82126305	-0.00793481	-1.58696200
-0.81626305	-0.00793481	-1.58696200
-0.81126305	-0.00793481	-1.58696200
-0.80626305	-0.00793481	-1.58696200
-0.80126305	-0.00793481	-1.58696200
-0.79626305	-0.00793481	-1.58696200
-0.79126305	-0.00793481	-1.58696200
-0.78626305	-0.00793481	-1.56254800
-0.78126305	-0.00793481	-1.47099200
-0.77626305	-0.00793481	-1.94097700
-0.77126305	-0.00793481	-2.96029500
-0.76626305	-0.00793481	-2.93588100
-0.76126305	-0.00793481	-1.82500700
-0.75626305	-0.00793481	-1.82500700
-0.75126305	-0.00793481	-2.93588100
-0.74626305	-0.00793481	-2.98471000
-0.74126305	-0.00793481	-2.05694700
-0.73626305	-0.00793481	-1.11697700
-0.73126305	-0.00793481	-0.18921480
-0.72626305	-0.00793481	-0.21362960
-0.72126305	-0.00793481	-1.23294800
-0.71626305	-0.00793481	-1.72734800
-0.71126305	-0.00793481	-1.72734800
-0.70626305	-0.00793481	-1.23294800
-0.70126305	-0.00793481	-0.21362960
-0.69626305	-0.00793481	-0.21362960
-0.69126305	-0.00793481	-1.23294800
-0.68626305	-0.00793481	-1.70293300
-0.68126305	-0.00793481	-1.61137700
-0.67626305	-0.00793481	-1.58696200
-0.67126305	-0.00793481	-1.58696200
-0.66626305	-0.00793481	-1.58696200
-0.66126305	-0.00793481	-1.58696200
