Time	Channel A	Channel B
(us)	(V)	(mV)

-1.01046298	-0.00793481	-3.05795500
-1.00546298	-0.00793481	-3.14951000
-1.00046298	-0.00793481	-3.14951000
-0.99546298	-0.00793481	-3.05795500
-0.99046298	-0.00793481	-3.52794000
-0.98546298	-0.00793481	-4.54725700
-0.98046298	-0.00793481	-4.52284300
-0.97546298	-0.00793481	-3.41196900
-0.97046298	-0.00793481	-3.41196900
-0.96546298	-0.00793481	-4.52284300
-0.96046298	-0.00793481	-4.54725700
-0.95546298	-0.00793481	-3.52794000
-0.95046298	-0.00793481	-3.05795500
-0.94546298	-0.00793481	-3.14951000
-0.94046298	-0.00793481	-3.14951000
-0.93546298	-0.00793481	-3.05795500
-0.93046298	-0.00793481	-3.52794000
-0.92546298	-0.00793481	-4.54725700
-0.92046298	-0.00793481	-4.52284300
-0.91546298	-0.00793481	-3.41196900
-0.91046298	-0.00793481	-3.41196900
-0.90546298	-0.00793481	-4.52284300
-0.90046298	-0.00793481	-4.54725700
-0.89546298	-0.00793481	-3.52794000
-0.89046298	-0.00793481	-3.03354000
-0.88546298	-0.00793481	-3.03354000
-0.88046298	-0.00793481	-3.52794000
-0.87546298	-0.00793481	-4.54725700
-0.87046298	-0.00793481	-4.52284300
-0.86546298	-0.00793481	-3.41196900
-0.86046298	-0.00793481	-3.38755500
-0.85546298	-0.00793481	-4.40687300
-0.85046298	-0.00793481	-4.87685800
-0.84546298	-0.00793481	-4.78530200
-0.84046298	-0.00793481	-4.76088700
-0.83546298	-0.00793481	-4.76088700
-0.83046298	-0.00793481	-4.76088700
-0.82546298	-0.00793481	-4.76088700
-0.82046298	-0.00793481	-4.76088700
-0.81546298	-0.00793481	-4.76088700
-0.81046298	-0.00793481	-4.76088700
-0.80546298	-0.00793481	-4.76088700
-0.80046298	-0.00793481	-4.76088700
-0.79546298	-0.00793481	-4.76088700
-0.79046298	-0.00793481	-4.76088700
-0.78546298	-0.00793481	-4.76088700
-0.78046298	-0.00793481	-4.76088700
-0.77546298	-0.00793481	-4.76088700
-0.77046298	-0.00793481	-4.76088700
-0.76546298	-0.00793481	-4.76088700
-0.76046298	-0.00793481	-4.76088700
-0.75546298	-0.00793481	-4.76088700
-0.75046298	-0.00793481	-4.78530200
-0.74546298	-0.00793481	-4.87685800
-0.74046298	-0.00793481	-4.40687300
-0.73546298	-0.00793481	-3.38755500
-0.73046298	-0.00793481	-3.38755500
-0.72546298	-0.00793481	-4.40687300
-0.72046298	-0.00793481	-4.87685800
-0.71546298	-0.00793481	-4.78530200
-0.71046298	-0.00793481	-4.76088700
-0.70546298	-0.00793481	-4.76088700
-0.70046298	-0.00793481	-4.73647300
-0.69546298	-0.00793481	-4.64491700
-0.69046298	-0.00793481	-5.11490200
-0.68546298	-0.00793481	-6.13422100
-0.68046298	-0.00793481	-6.13422100
-0.67546298	-0.00793481	-5.11490200
-0.67046298	-0.00793481	-4.64491700
-0.66546298	-0.00793481	-4.73647300
