Time	Channel A	Channel B
(us)	(V)	(mV)

-2.01403805	0.00000000	7.93481200
-1.99403805	0.00000000	9.52177400
-1.97403805	0.00793481	9.52177400
-1.95403805	0.00000000	9.52177400
-1.93403805	0.00000000	9.52177400
-1.91403805	0.00000000	9.52177400
-1.89403805	0.00000000	7.93481200
-1.87403805	0.00000000	6.34785000
-1.85403805	0.00000000	6.34785000
-1.83403805	0.00000000	7.93481200
-1.81403805	0.00000000	6.34785000
-1.79403805	0.00793481	9.52177400
-1.77403805	0.00000000	9.52177400
-1.75403805	0.00000000	9.52177400
-1.73403805	0.00000000	9.52177400
-1.71403805	0.00793481	7.93481200
-1.69403805	0.00000000	7.93481200
-1.67403805	0.00793481	6.34785000
-1.65403805	0.00000000	7.93481200
-1.63403805	0.00000000	6.34785000
-1.61403805	0.00000000	6.34785000
-1.59403805	0.00000000	6.34785000
-1.57403805	0.00000000	6.34785000
-1.55403805	0.00000000	7.93481200
-1.53403805	0.00000000	7.93481200
-1.51403805	0.00000000	7.93481200
-1.49403805	0.00000000	7.93481200
-1.47403805	0.00000000	7.93481200
-1.45403805	0.00000000	6.34785000
-1.43403805	0.00000000	7.93481200
-1.41403805	0.00000000	4.76088700
-1.39403805	0.00000000	7.93481200
-1.37403805	0.00793481	6.34785000
-1.35403805	0.00000000	7.93481200
-1.33403805	0.00000000	7.93481200
-1.31403805	0.00000000	7.93481200
-1.29403805	0.00000000	7.93481200
-1.27403805	0.00000000	7.93481200
-1.25403805	0.00793481	9.52177400
-1.23403805	0.00000000	7.93481200
-1.21403805	0.00000000	7.93481200
-1.19403805	0.00000000	7.93481200
-1.17403805	0.00000000	9.52177400
-1.15403805	0.00000000	9.52177400
-1.13403805	0.00000000	9.52177400
-1.11403805	0.00000000	7.93481200
-1.09403805	0.00000000	7.93481200
-1.07403805	0.00000000	7.93481200
-1.05403805	0.00000000	6.34785000
-1.03403805	0.00000000	7.93481200
-1.01403805	0.00000000	7.93481200
-0.99403805	0.00000000	6.34785000
-0.97403805	0.00000000	7.93481200
-0.95403805	0.00793481	7.93481200
-0.93403805	0.00000000	6.34785000
-0.91403805	0.00000000	7.93481200
-0.89403805	0.00000000	9.52177400
-0.87403805	0.00000000	9.52177400
-0.85403805	0.00000000	7.93481200
-0.83403805	0.00000000	6.34785000
-0.81403805	0.00000000	6.34785000
-0.79403805	0.00000000	6.34785000
-0.77403805	0.00000000	7.93481200
-0.75403805	0.00000000	7.93481200
-0.73403805	0.00793481	9.52177400
-0.71403805	0.00000000	9.52177400
-0.69403805	0.00000000	9.52177400
-0.67403805	0.00793481	9.52177400
-0.65403805	0.00000000	11.10874000
-0.63403805	0.00000000	9.52177400
-0.61403805	0.00793481	9.52177400
-0.59403805	0.00000000	7.93481200
-0.57403805	0.00793481	7.93481200
-0.55403805	0.00793481	7.93481200
-0.53403805	0.00000000	6.34785000
-0.51403805	0.00000000	7.93481200
-0.49403805	0.00000000	7.93481200
-0.47403806	0.00793481	7.93481200
