Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00940103	0.06103702	0.28992580
-1.00440103	0.28992580	0.06103702
-0.99940103	-0.88503670	0.00000000
-0.99440103	-3.43333200	0.00000000
-0.98940103	-3.43333200	0.06103702
-0.98440103	-0.88503670	0.28992580
-0.97940103	0.28992580	-0.88503670
-0.97440103	0.06103702	-3.43333200
-0.96940103	0.00000000	-3.43333200
-0.96440103	0.00000000	-0.88503670
-0.95940103	0.00000000	0.28992580
-0.95440103	0.00000000	0.06103702
-0.94940103	0.00000000	0.00000000
-0.94440103	0.00000000	0.00000000
-0.93940103	0.06103702	0.06103702
-0.93440103	0.28992580	0.28992580
-0.92940103	-0.88503670	-0.82399970
-0.92440103	-3.43333200	-3.14340600
-0.91940103	-3.43333200	-4.31836900
-0.91440103	-0.88503670	-4.31836900
-0.90940103	0.28992580	-3.14340600
-0.90440103	0.06103702	-0.82399970
-0.89940103	0.06103702	0.28992580
-0.89440103	0.28992580	0.06103702
-0.88940103	-0.88503670	0.00000000
-0.88440103	-3.43333200	0.00000000
-0.87940103	-3.43333200	0.00000000
-0.87440103	-0.88503670	0.00000000
-0.86940103	0.28992580	0.00000000
-0.86440103	0.06103702	0.00000000
-0.85940103	0.00000000	0.00000000
-0.85440103	0.00000000	0.00000000
-0.84940103	0.00000000	0.00000000
-0.84440103	0.00000000	0.00000000
-0.83940103	0.00000000	0.00000000
-0.83440103	0.00000000	0.00000000
-0.82940103	0.00000000	0.00000000
-0.82440103	0.00000000	0.00000000
-0.81940103	0.00000000	0.00000000
-0.81440103	0.00000000	0.00000000
-0.80940103	0.00000000	0.00000000
-0.80440103	0.00000000	0.00000000
-0.79940103	0.00000000	0.00000000
-0.79440103	0.00000000	0.00000000
-0.78940103	0.00000000	0.00000000
-0.78440103	0.00000000	0.00000000
-0.77940103	0.00000000	0.00000000
-0.77440103	0.00000000	0.00000000
-0.76940103	0.00000000	0.00000000
-0.76440103	0.00000000	0.00000000
-0.75940103	0.00000000	0.00000000
-0.75440103	0.00000000	0.00000000
-0.74940103	0.00000000	0.00000000
-0.74440103	0.00000000	0.00000000
-0.73940103	0.00000000	0.00000000
-0.73440103	0.00000000	0.00000000
-0.72940103	0.00000000	-0.06103702
-0.72440103	0.00000000	-0.28992580
-0.71940103	0.00000000	0.88503670
-0.71440103	0.00000000	3.43333200
-0.70940103	0.00000000	3.43333200
-0.70440103	0.00000000	0.88503670
-0.69940103	0.00000000	-0.28992580
