Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00925403	-3.96740600	-7.33970100
-1.00425403	-3.96740600	-4.56251700
-0.99925403	-3.96740600	-4.56251700
-0.99425403	-3.96740600	-7.33970100
-0.98925403	-3.96740600	-7.33970100
-0.98425403	-3.96740600	-4.56251700
-0.97925403	-3.96740600	-4.56251700
-0.97425403	-3.96740600	-7.33970100
-0.96925403	-3.96740600	-7.40073800
-0.96425403	-3.96740600	-4.85244300
-0.95925403	-3.96740600	-3.67748000
-0.95425403	-3.96740600	-3.90636900
-0.94925403	-3.96740600	-3.96740600
-0.94425403	-3.96740600	-3.96740600
-0.93925403	-3.96740600	-3.96740600
-0.93425403	-3.96740600	-3.96740600
-0.92925403	-3.96740600	-3.96740600
-0.92425403	-3.96740600	-3.96740600
-0.91925403	-3.96740600	-3.96740600
-0.91425403	-3.96740600	-3.96740600
-0.90925403	-3.96740600	-3.96740600
-0.90425403	-3.96740600	-3.96740600
-0.89925403	-3.96740600	-3.96740600
-0.89425403	-3.96740600	-3.96740600
-0.88925403	-3.96740600	-3.96740600
-0.88425403	-3.96740600	-3.96740600
-0.87925403	-3.96740600	-3.96740600
-0.87425403	-3.96740600	-3.96740600
-0.86925403	-3.96740600	-3.96740600
-0.86425403	-3.96740600	-3.96740600
-0.85925403	-3.96740600	-3.96740600
-0.85425403	-3.96740600	-3.96740600
-0.84925403	-3.96740600	-3.96740600
-0.84425403	-3.96740600	-3.96740600
-0.83925403	-3.96740600	-3.96740600
-0.83425403	-3.96740600	-3.96740600
-0.82925403	-3.96740600	-3.96740600
-0.82425403	-3.96740600	-3.96740600
-0.81925403	-3.96740600	-3.96740600
-0.81425403	-3.96740600	-3.96740600
-0.80925403	-3.96740600	-3.96740600
-0.80425403	-3.96740600	-3.96740600
-0.79925403	-3.96740600	-3.96740600
-0.79425403	-3.96740600	-3.96740600
-0.78925403	-3.96740600	-3.96740600
-0.78425403	-3.96740600	-3.96740600
-0.77925403	-3.96740600	-3.96740600
-0.77425403	-3.96740600	-3.96740600
-0.76925403	-3.96740600	-3.96740600
-0.76425403	-3.96740600	-3.96740600
-0.75925403	-3.96740600	-3.96740600
-0.75425403	-3.96740600	-3.96740600
-0.74925403	-3.96740600	-3.96740600
-0.74425403	-3.96740600	-3.96740600
-0.73925403	-3.96740600	-3.96740600
-0.73425403	-3.96740600	-3.96740600
-0.72925403	-3.96740600	-3.96740600
-0.72425403	-3.96740600	-3.96740600
