Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00856395	-3.96740600	-3.96740600
-1.00356395	-3.96740600	-3.96740600
-0.99856395	-3.96740600	-3.96740600
-0.99356395	-3.96740600	-3.96740600
-0.98856395	-3.96740600	-3.96740600
-0.98356395	-3.96740600	-3.96740600
-0.97856395	-3.96740600	-3.96740600
-0.97356395	-3.96740600	-3.96740600
-0.96856395	-3.96740600	-3.96740600
-0.96356395	-3.96740600	-3.96740600
-0.95856395	-3.96740600	-4.02844300
-0.95356395	-3.96740600	-4.25733200
-0.94856395	-3.96740600	-3.14340600
-0.94356395	-3.96740600	-0.82399970
-0.93856395	-3.96740600	0.28992580
-0.93356395	-3.96740600	0.06103702
-0.92856395	-3.96740600	0.00000000
-0.92356395	-3.96740600	0.00000000
-0.91856395	-3.96740600	0.00000000
-0.91356395	-3.96740600	0.00000000
-0.90856395	-3.96740600	0.00000000
-0.90356395	-3.96740600	0.00000000
-0.89856395	-3.96740600	0.06103702
-0.89356395	-3.96740600	0.28992580
-0.88856395	-3.96740600	-0.82399970
-0.88356395	-3.96740600	-3.14340600
-0.87856395	-3.96740600	-4.25733200
-0.87356395	-3.96740600	-4.02844300
-0.86856395	-3.96740600	-3.96740600
-0.86356395	-3.96740600	-3.96740600
-0.85856395	-3.96740600	-3.96740600
-0.85356395	-3.96740600	-3.96740600
-0.84856395	-3.96740600	-3.96740600
-0.84356395	-3.96740600	-3.96740600
-0.83856395	-3.96740600	-3.96740600
-0.83356395	-3.96740600	-3.96740600
-0.82856395	-3.96740600	-3.96740600
-0.82356395	-3.96740600	-3.96740600
-0.81856395	-3.96740600	-3.96740600
-0.81356395	-3.96740600	-3.96740600
-0.80856395	-3.96740600	-3.96740600
-0.80356395	-3.96740600	-3.96740600
-0.79856395	-3.96740600	-3.96740600
-0.79356395	-3.96740600	-3.96740600
-0.78856395	-3.96740600	-3.96740600
-0.78356395	-3.96740600	-3.96740600
-0.77856395	-3.96740600	-3.96740600
-0.77356395	-3.96740600	-3.96740600
-0.76856395	-3.96740600	-3.96740600
-0.76356395	-3.96740600	-3.96740600
-0.75856395	-3.96740600	-3.96740600
-0.75356395	-3.96740600	-3.96740600
-0.74856395	-3.96740600	-3.96740600
-0.74356395	-3.96740600	-3.96740600
-0.73856395	-3.96740600	-3.96740600
-0.73356395	-3.96740600	-3.96740600
-0.72856395	-3.96740600	-3.96740600
-0.72356395	-3.96740600	-3.96740600
-0.71856396	-3.96740600	-3.90636900
