Time	Channel A	Channel B
(us)	(V)	(mV)

-1.00536299	-0.00793481	-3.17392500
-1.00036299	-0.00793481	-3.17392500
-0.99536299	-0.00793481	-3.14951000
-0.99036299	-0.00793481	-3.05795500
-0.98536299	-0.00793481	-3.52794000
-0.98036299	-0.00793481	-4.54725700
-0.97536299	-0.00793481	-4.54725700
-0.97036299	-0.00793481	-3.52794000
-0.96536299	-0.00793481	-3.05795500
-0.96036299	-0.00793481	-3.14951000
-0.95536299	-0.00793481	-3.17392500
-0.95036299	-0.00793481	-3.17392500
-0.94536299	-0.00793481	-3.17392500
-0.94036299	-0.00793481	-3.17392500
-0.93536299	-0.00793481	-3.14951000
-0.93036299	-0.00793481	-3.05795500
-0.92536299	-0.00793481	-3.50352500
-0.92036299	-0.00793481	-4.43128700
-0.91536299	-0.00793481	-4.90127200
-0.91036299	-0.00793481	-4.90127200
-0.90536299	-0.00793481	-4.43128700
-0.90036299	-0.00793481	-3.50352500
-0.89536299	-0.00793481	-3.03354000
-0.89036299	-0.00793481	-3.03354000
-0.88536299	-0.00793481	-3.50352500
-0.88036299	-0.00793481	-4.43128700
-0.87536299	-0.00793481	-4.87685800
-0.87036299	-0.00793481	-4.78530200
-0.86536299	-0.00793481	-4.73647300
-0.86036299	-0.00793481	-4.64491700
-0.85536299	-0.00793481	-5.11490200
-0.85036299	-0.00793481	-6.13422100
-0.84536299	-0.00793481	-6.13422100
-0.84036299	-0.00793481	-5.11490200
-0.83536299	-0.00793481	-4.64491700
-0.83036299	-0.00793481	-4.73647300
-0.82536299	-0.00793481	-4.76088700
-0.82036299	-0.00793481	-4.76088700
-0.81536299	-0.00793481	-4.76088700
-0.81036299	-0.00793481	-4.76088700
-0.80536299	-0.00793481	-4.76088700
-0.80036299	-0.00793481	-4.76088700
-0.79536299	-0.00793481	-4.78530200
-0.79036299	-0.00793481	-4.87685800
-0.78536299	-0.00793481	-4.40687300
-0.78036299	-0.00793481	-3.38755500
-0.77536299	-0.00793481	-3.38755500
-0.77036299	-0.00793481	-4.40687300
-0.76536299	-0.00793481	-4.90127200
-0.76036299	-0.00793481	-4.90127200
-0.75536299	-0.00793481	-4.40687300
-0.75036299	-0.00793481	-3.38755500
-0.74536299	-0.00793481	-3.38755500
-0.74036299	-0.00793481	-4.40687300
-0.73536299	-0.00793481	-4.87685800
-0.73036299	-0.00793481	-4.78530200
-0.72536299	-0.00793481	-4.78530200
-0.72036299	-0.00793481	-4.87685800
-0.71536299	-0.00793481	-4.43128700
-0.71036299	-0.00793481	-3.50352500
-0.70536299	-0.00793481	-3.05795500
-0.70036299	-0.00793481	-3.14951000
-0.69536299	-0.00793481	-3.17392500
-0.69036299	-0.00793481	-3.17392500
-0.68536299	-0.00793481	-3.17392500
-0.68036299	-0.00793481	-3.17392500
-0.67536299	-0.00793481	-3.17392500
-0.67036299	-0.00793481	-3.17392500
-0.66536299	-0.00793481	-3.17392500
-0.66036299	-0.00793481	-3.17392500
