Time	Channel A	Channel B
(us)	(V)	(mV)

-1.00662798	-0.00793481	0.00000000
-1.00162798	-0.00793481	0.00000000
-0.99662798	-0.00793481	-0.02441481
-0.99162798	-0.00793481	-0.11597030
-0.98662798	-0.00793481	0.35401470
-0.98162798	-0.00793481	1.37333300
-0.97662798	-0.00793481	1.37333300
-0.97162798	-0.00793481	0.35401470
-0.96662798	-0.00793481	-0.11597030
-0.96162798	-0.00793481	-0.02441481
-0.95662798	-0.00793481	0.00000000
-0.95162798	-0.00793481	0.00000000
-0.94662798	-0.00793481	0.02441481
-0.94162798	-0.00793481	0.11597030
-0.93662798	-0.00793481	-0.35401470
-0.93162798	-0.00793481	-1.37333300
-0.92662798	-0.00793481	-1.34891800
-0.92162798	-0.00793481	-0.23804440
-0.91662798	-0.00793481	-0.21362960
-0.91162798	-0.00793481	-1.23294800
-0.90662798	-0.00793481	-1.70293300
-0.90162798	-0.00793481	-1.61137700
-0.89662798	-0.00793481	-1.56254800
-0.89162798	-0.00793481	-1.47099200
-0.88662798	-0.00793481	-1.91656200
-0.88162798	-0.00793481	-2.84432500
-0.87662798	-0.00793481	-3.31431000
-0.87162798	-0.00793481	-3.31431000
-0.86662798	-0.00793481	-2.84432500
-0.86162798	-0.00793481	-1.91656200
-0.85662798	-0.00793481	-1.47099200
-0.85162798	-0.00793481	-1.56254800
-0.84662798	-0.00793481	-1.58696200
-0.84162798	-0.00793481	-1.58696200
-0.83662798	-0.00793481	-1.58696200
-0.83162798	-0.00793481	-1.58696200
-0.82662798	-0.00793481	-1.61137700
-0.82162798	-0.00793481	-1.70293300
-0.81662798	-0.00793481	-1.25736300
-0.81162798	-0.00793481	-0.32959990
-0.80662798	-0.00793481	0.09155553
-0.80162798	-0.00793481	-0.09155553
-0.79662798	-0.00793481	0.35401470
-0.79162798	-0.00793481	1.37333300
-0.78662798	-0.00793481	1.34891800
-0.78162798	-0.00793481	0.23804440
-0.77662798	-0.00793481	0.21362960
-0.77162798	-0.00793481	1.23294800
-0.76662798	-0.00793481	1.70293300
-0.76162798	-0.00793481	1.61137700
-0.75662798	-0.00793481	1.58696200
-0.75162798	-0.00793481	1.58696200
-0.74662798	-0.00793481	1.58696200
-0.74162798	-0.00793481	1.58696200
-0.73662798	-0.00793481	1.58696200
-0.73162798	-0.00793481	1.58696200
-0.72662798	-0.00793481	1.61137700
-0.72162798	-0.00793481	1.70293300
-0.71662798	-0.00793481	1.25736300
-0.71162798	-0.00793481	0.32959990
-0.70662798	-0.00793481	-0.11597030
-0.70162798	-0.00793481	-0.02441481
-0.69662798	-0.00793481	0.00000000
-0.69162798	-0.00793481	0.00000000
-0.68662798	-0.00793481	0.00000000
-0.68162798	-0.00793481	0.00000000
-0.67662798	-0.00793481	0.00000000
-0.67162798	-0.00793481	0.00000000
-0.66662798	-0.00793481	0.00000000
-0.66162798	-0.00793481	0.00000000
-0.65662798	-0.00793481	0.00000000
-0.65162798	-0.00793481	0.00000000
