Time	Channel A	Channel B
(us)	(V)	(mV)

-1.00377899	0.00000000	6.13422100
-0.99877899	0.00000000	5.11490200
-0.99377899	0.00000000	4.64491700
-0.98877899	0.00000000	4.73647300
-0.98377899	0.00000000	4.76088700
-0.97877899	0.00000000	4.76088700
-0.97377899	0.00000000	4.76088700
-0.96877899	0.00000000	4.76088700
-0.96377899	0.00000000	4.76088700
-0.95877899	0.00000000	4.76088700
-0.95377899	0.00000000	4.76088700
-0.94877899	0.00000000	4.76088700
-0.94377899	0.00000000	4.73647300
-0.93877899	0.00000000	4.64491700
-0.93377899	0.00000000	5.09048700
-0.92877899	0.00000000	6.01825000
-0.92377899	0.00000000	6.46382000
-0.91877899	0.00000000	6.37226500
-0.91377899	0.00000000	6.34785000
-0.90877899	0.00000000	6.34785000
-0.90377899	0.00000000	6.34785000
-0.89877899	0.00000000	6.34785000
-0.89377899	0.00000000	6.37226500
-0.88877899	0.00000000	6.46382000
-0.88377899	0.00000000	5.99383500
-0.87877899	0.00000000	4.97451700
-0.87377899	0.00000000	4.97451700
-0.86877899	0.00000000	5.99383500
-0.86377899	0.00000000	6.48823500
-0.85877899	0.00000000	6.48823500
-0.85377899	0.00000000	6.01825000
-0.84877899	0.00000000	5.09048700
-0.84377899	0.00000000	4.64491700
-0.83877899	0.00000000	4.73647300
-0.83377899	0.00000000	4.76088700
-0.82877899	0.00000000	4.76088700
-0.82377899	0.00000000	4.76088700
-0.81877899	0.00000000	4.76088700
-0.81377899	0.00000000	4.78530200
-0.80877899	0.00000000	4.87685800
-0.80377899	0.00000000	4.43128700
-0.79877899	0.00000000	3.50352500
-0.79377899	0.00000000	3.05795500
-0.78877899	0.00000000	3.14951000
-0.78377899	0.00000000	3.19834000
-0.77877899	0.00000000	3.28989500
-0.77377899	0.00000000	2.81991000
-0.76877899	0.00000000	1.80059200
-0.76377899	0.00000000	1.77617700
-0.75877899	0.00000000	2.70394000
-0.75377899	0.00000000	3.64391000
-0.74877899	0.00000000	4.57167300
-0.74377899	0.00000000	4.54725700
-0.73877899	0.00000000	3.52794000
-0.73377899	0.00000000	3.05795500
-0.72877899	0.00000000	3.14951000
-0.72377899	0.00000000	3.14951000
-0.71877899	0.00000000	3.05795500
-0.71377899	0.00000000	3.50352500
-0.70877899	0.00000000	4.43128700
-0.70377899	0.00000000	4.87685800
-0.69877899	0.00000000	4.78530200
-0.69377899	0.00000000	4.76088700
-0.68877899	0.00000000	4.76088700
-0.68377899	0.00000000	4.78530200
-0.67877899	0.00000000	4.87685800
-0.67377899	0.00000000	4.43128700
-0.66877899	0.00000000	3.50352500
-0.66377899	0.00000000	3.05795500
-0.65877899	0.00000000	3.14951000
-0.65377899	0.00000000	3.19834000
-0.64877899	0.00000000	3.28989500
-0.64377899	0.00000000	2.84432500
-0.63877899	0.00000000	1.91656200
-0.63377899	0.00000000	1.47099200
-0.62877899	0.00000000	1.56254800
-0.62377899	0.00000000	1.58696200
-0.61877899	0.00000000	1.58696200
