Time	Channel A	Channel B
(us)	(V)	(mV)

-5.02403782	0.00000000	6.34785000
-4.98403782	0.00000000	6.34785000
-4.94403782	0.00793481	7.93481200
-4.90403782	0.00000000	7.93481200
-4.86403782	0.00000000	7.93481200
-4.82403782	0.00000000	7.93481200
-4.78403782	0.00000000	7.93481200
-4.74403782	0.00000000	7.93481200
-4.70403782	0.00000000	6.34785000
-4.66403782	0.00000000	6.34785000
-4.62403782	0.00000000	7.93481200
-4.58403782	0.00000000	7.93481200
-4.54403782	0.00000000	6.34785000
-4.50403782	0.00000000	6.34785000
-4.46403782	0.00000000	7.93481200
-4.42403782	0.00000000	7.93481200
-4.38403782	0.00000000	7.93481200
-4.34403782	0.00793481	9.52177400
-4.30403782	0.00793481	7.93481200
-4.26403782	0.00000000	6.34785000
-4.22403782	0.00793481	7.93481200
-4.18403782	0.00000000	7.93481200
-4.14403782	0.00793481	7.93481200
-4.10403782	0.00000000	6.34785000
-4.06403782	0.00000000	7.93481200
-4.02403782	0.00000000	7.93481200
-3.98403782	0.00793481	6.34785000
-3.94403783	0.00000000	6.34785000
-3.90403783	0.00000000	6.34785000
-3.86403783	0.00000000	7.93481200
-3.82403783	0.00000000	7.93481200
-3.78403783	0.00000000	7.93481200
-3.74403783	0.00000000	7.93481200
-3.70403783	0.00793481	7.93481200
-3.66403783	0.00000000	6.34785000
-3.62403783	0.00000000	7.93481200
-3.58403783	0.00000000	6.34785000
-3.54403783	0.00793481	7.93481200
-3.50403783	0.00793481	6.34785000
-3.46403783	0.00793481	6.34785000
-3.42403783	0.00793481	6.34785000
-3.38403783	0.00793481	7.93481200
-3.34403783	0.00793481	7.93481200
-3.30403783	0.00000000	7.93481200
-3.26403783	0.00000000	9.52177400
-3.22403783	0.00793481	7.93481200
-3.18403783	0.00000000	7.93481200
-3.14403783	0.00793481	9.52177400
-3.10403783	0.00793481	9.52177400
-3.06403783	0.00000000	9.52177400
-3.02403783	0.00000000	9.52177400
-2.98403783	0.00793481	11.10874000
-2.94403783	0.00000000	9.52177400
-2.90403783	0.00000000	7.93481200
-2.86403783	0.00000000	4.76088700
-2.82403783	0.00000000	7.93481200
-2.78403783	0.00000000	6.34785000
-2.74403783	0.00793481	7.93481200
-2.70403783	0.00793481	7.93481200
-2.66403783	0.00793481	6.34785000
-2.62403783	0.00793481	7.93481200
-2.58403783	0.00000000	7.93481200
-2.54403783	0.00793481	6.34785000
-2.50403783	0.00000000	6.34785000
-2.46403783	0.00793481	6.34785000
-2.42403783	0.00793481	6.34785000
-2.38403783	0.00000000	6.34785000
-2.34403783	0.00000000	7.93481200
-2.30403784	0.00000000	6.34785000
-2.26403784	0.00000000	6.34785000
-2.22403784	0.00793481	7.93481200
-2.18403784	0.00793481	9.52177400
-2.14403784	0.00793481	11.10874000
-2.10403784	0.00793481	11.10874000
-2.06403784	0.00000000	11.10874000
-2.02403784	0.00793481	7.93481200
-1.98403784	0.00793481	7.93481200
-1.94403784	0.00793481	7.93481200
