Time	Channel A	Channel B
(us)	(V)	(mV)

-1.00413301	0.00000000	1.72734800
-0.99913301	0.00000000	1.72734800
-0.99413301	0.00000000	1.25736300
-0.98913301	0.00000000	0.32959990
-0.98413301	0.00000000	-0.11597030
-0.97913301	0.00000000	-0.02441481
-0.97413301	0.00000000	0.00000000
-0.96913301	0.00000000	0.00000000
-0.96413301	0.00000000	0.02441481
-0.95913301	0.00000000	0.11597030
-0.95413301	0.00000000	-0.35401470
-0.94913301	0.00000000	-1.37333300
-0.94413301	0.00000000	-1.39774800
-0.93913301	0.00000000	-0.46998500
-0.93413301	0.00000000	0.46998500
-0.92913301	0.00000000	1.39774800
-0.92413301	0.00000000	1.37333300
-0.91913301	0.00000000	0.35401470
-0.91413301	0.00000000	-0.11597030
-0.90913301	0.00000000	-0.02441481
-0.90413301	0.00012207	0.00000000
-0.89913301	0.00057985	0.00000000
-0.89413301	-0.00177007	0.00000000
-0.88913301	-0.00686667	0.00000000
-0.88413301	-0.00686667	0.00000000
-0.87913301	-0.00177007	0.00000000
-0.87413301	0.00057985	0.00000000
-0.86913301	0.00012207	0.00000000
-0.86413301	0.00000000	0.00000000
-0.85913301	0.00000000	0.00000000
-0.85413301	0.00000000	0.00000000
-0.84913301	0.00000000	0.00000000
-0.84413301	0.00000000	0.02441481
-0.83913301	0.00000000	0.11597030
-0.83413301	0.00000000	-0.32959990
-0.82913301	0.00000000	-1.25736300
-0.82413301	0.00000000	-1.70293300
-0.81913301	0.00000000	-1.61137700
-0.81413301	0.00000000	-1.58696200
-0.80913301	0.00000000	-1.58696200
-0.80413301	0.00012207	-1.61137700
-0.79913301	0.00057985	-1.70293300
-0.79413301	-0.00177007	-1.25736300
-0.78913301	-0.00686667	-0.32959990
-0.78413301	-0.00686667	0.09155553
-0.77913301	-0.00177007	-0.09155553
-0.77413301	0.00057985	0.35401470
-0.76913301	0.00012207	1.37333300
-0.76413301	0.00000000	1.34891800
-0.75913301	0.00000000	0.23804440
-0.75413301	0.00000000	0.21362960
-0.74913301	0.00000000	1.23294800
-0.74413301	0.00000000	1.70293300
-0.73913301	0.00000000	1.61137700
-0.73413301	0.00000000	1.58696200
-0.72913301	0.00000000	1.58696200
-0.72413301	0.00000000	1.58696200
-0.71913301	0.00000000	1.58696200
-0.71413301	0.00000000	1.61137700
-0.70913301	0.00000000	1.70293300
-0.70413301	0.00000000	1.25736300
-0.69913301	0.00000000	0.32959990
-0.69413301	0.00000000	-0.14038510
-0.68913301	0.00000000	-0.14038510
-0.68413301	0.00000000	0.32959990
-0.67913301	0.00000000	1.25736300
-0.67413301	0.00000000	1.70293300
-0.66913301	0.00000000	1.61137700
-0.66413301	0.00000000	1.58696200
-0.65913301	0.00000000	1.58696200
-0.65413301	0.00000000	1.58696200
-0.64913301	0.00000000	1.58696200
-0.64413301	0.00000000	1.58696200
-0.63913301	0.00000000	1.58696200
-0.63413301	0.00000000	1.58696200
-0.62913301	0.00000000	1.58696200
