Time	Channel A	Channel B
(us)	(V)	(mV)

-1.00670995	0.00000000	3.19834000
-1.00170995	0.00000000	3.28989500
-0.99670995	0.00000000	2.84432500
-0.99170995	0.00000000	1.91656200
-0.98670995	0.00000000	1.47099200
-0.98170995	0.00000000	1.56254800
-0.97670995	0.00000000	1.58696200
-0.97170995	0.00000000	1.58696200
-0.96670995	0.00000000	1.58696200
-0.96170995	0.00000000	1.58696200
-0.95670995	0.00000000	1.58696200
-0.95170995	0.00000000	1.58696200
-0.94670995	0.00000000	1.56254800
-0.94170995	0.00000000	1.47099200
-0.93670995	0.00000000	1.89214800
-0.93170995	0.00000000	2.72835500
-0.92670995	0.00000000	3.66832500
-0.92170995	0.00000000	4.68764300
-0.91670995	0.00000000	4.19324400
-0.91170995	0.00000000	2.15460700
-0.90670995	0.00000000	1.68462200
-0.90170995	0.00000000	2.79549500
-0.89670995	0.00000000	3.26548100
-0.89170995	0.00000000	3.08237000
-0.88670995	0.00000000	3.52794000
-0.88170995	0.00000000	4.54725700
-0.87670995	0.00000000	4.52284300
-0.87170995	0.00000000	3.41196900
-0.86670995	0.00000000	3.41196900
-0.86170995	0.00000000	4.52284300
-0.85670995	0.00000000	4.54725700
-0.85170995	0.00000000	3.52794000
-0.84670995	0.00000000	3.05795500
-0.84170995	0.00000000	3.14951000
-0.83670995	0.00000000	3.17392500
-0.83170995	0.00000000	3.17392500
-0.82670995	0.00000000	3.19834000
-0.82170995	0.00000000	3.28989500
-0.81670995	0.00000000	2.84432500
-0.81170995	0.00000000	1.91656200
-0.80670995	0.00000000	1.47099200
-0.80170995	0.00000000	1.56254800
-0.79670995	0.00000000	1.58696200
-0.79170995	0.00000000	1.58696200
-0.78670995	0.00000000	1.61137700
-0.78170995	0.00000000	1.70293300
-0.77670995	0.00000000	1.25736300
-0.77170995	0.00000000	0.32959990
-0.76670995	0.00000000	-0.14038510
-0.76170995	0.00000000	-0.14038510
-0.75670995	0.00000000	0.32959990
-0.75170995	0.00000000	1.25736300
-0.74670995	0.00000000	1.70293300
-0.74170995	0.00000000	1.61137700
-0.73670995	0.00000000	1.56254800
-0.73170995	0.00000000	1.47099200
-0.72670995	0.00000000	1.94097700
-0.72170995	0.00000000	2.96029500
-0.71670995	0.00000000	2.96029500
-0.71170995	0.00000000	1.94097700
-0.70670995	0.00000000	1.47099200
-0.70170995	0.00000000	1.56254800
-0.69670995	0.00000000	1.58696200
-0.69170995	0.00000000	1.58696200
-0.68670995	0.00000000	1.56254800
-0.68170995	0.00000000	1.47099200
-0.67670995	0.00000000	1.91656200
-0.67170995	0.00000000	2.84432500
-0.66670995	0.00000000	3.28989500
-0.66170995	0.00000000	3.19834000
-0.65670995	0.00000000	3.17392500
-0.65170995	0.00000000	3.17392500
-0.64670995	0.00000000	3.17392500
-0.64170995	0.00000000	3.17392500
-0.63670995	0.00000000	3.19834000
-0.63170995	0.00000000	3.28989500
-0.62670995	0.00000000	2.84432500
-0.62170995	0.00000000	1.91656200
