Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00874301	7.93481200	11.32237000
-1.00374301	7.93481200	12.34169000
-0.99874301	7.93481200	12.83609000
-0.99374301	7.93481200	12.83609000
-0.98874301	7.93481200	12.34169000
-0.98374301	7.93481200	11.32237000
-0.97874301	7.93481200	11.34678000
-0.97374301	7.93481200	12.45765000
-0.96874301	7.93481200	12.48207000
-0.96374301	7.93481200	11.46275000
-0.95874301	7.93481200	11.01718000
-0.95374301	7.93481200	11.20029000
-0.94874301	7.93481200	10.75472000
-0.94374301	7.93481200	9.73540400
-0.93874301	7.93481200	9.73540400
-0.93374301	7.93481200	10.75472000
-0.92874301	7.93481200	11.20029000
-0.92374301	7.93481200	11.01718000
-0.91874301	7.93481200	11.43834000
-0.91374301	7.93481200	12.36610000
-0.90874301	7.93481200	12.83609000
-0.90374301	7.93481200	12.83609000
-0.89874301	7.93481200	12.34169000
-0.89374301	7.93481200	11.32237000
-0.88874301	7.93481200	11.29795000
-0.88374301	7.93481200	12.22571000
-0.87874301	7.93481200	13.16568000
-0.87374301	7.93481200	14.09345000
-0.86874301	7.93481200	14.04462000
-0.86374301	7.93481200	12.93374000
-0.85874301	7.93481200	12.93374000
-0.85374301	7.93481200	14.04462000
-0.84874301	7.93481200	14.06903000
-0.84374301	7.93481200	13.04971000
-0.83874301	7.93481200	12.57973000
-0.83374301	7.93481200	12.67128000
-0.82874301	7.93481200	12.72011000
-0.82374301	7.93481200	12.81167000
-0.81874301	7.93481200	12.36610000
-0.81374301	7.93481200	11.43834000
-0.80874301	7.93481200	10.99277000
-0.80374301	7.93481200	11.08432000
-0.79874301	7.93481200	11.10874000
-0.79374301	7.93481200	11.10874000
-0.78874301	7.93481200	11.10874000
-0.78374301	7.93481200	11.10874000
-0.77874301	7.93481200	11.10874000
-0.77374301	7.93481200	11.10874000
-0.76874301	7.93481200	11.10874000
-0.76374301	7.93481200	11.10874000
-0.75874301	7.93481200	11.08432000
-0.75374301	7.93481200	10.99277000
-0.74874301	7.93481200	11.46275000
-0.74374301	7.93481200	12.48207000
-0.73874301	7.93481200	12.48207000
-0.73374301	7.93481200	11.46275000
-0.72874301	7.93481200	10.99277000
-0.72374301	7.93481200	11.08432000
-0.71874301	7.93481200	11.10874000
-0.71374301	7.93481200	11.10874000
-0.70874301	7.93481200	11.10874000
-0.70374301	7.93481200	11.10874000
-0.69874301	7.93481200	11.10874000
-0.69374301	7.93481200	11.10874000
