Time,Channel A,Channel B
(us),(mV),(mV)

-1.01005098,-0.53407390,-1.28177700
-1.00505098,-3.08236900,-0.44557020
-1.00005098,-4.25733200,0.46998500
-0.99505098,-4.02844300,1.39774800
-0.99005098,-4.02844300,1.39774800
-0.98505098,-4.25733200,0.46998500
-0.98005098,-3.14340600,-0.42115540
-0.97505098,-0.82399970,-1.16580700
-0.97005098,0.35096280,-2.05694700
-0.96505098,0.35096280,-2.98471000
-0.96005098,-0.82399970,-2.93588100
-0.95505098,-3.14340600,-1.82500700
-0.95005098,-4.31836900,-1.82500700
-0.94505098,-4.31836900,-2.93588100
-0.94005098,-3.14340600,-2.93588100
-0.93505098,-0.82399970,-1.82500700
-0.93005098,0.35096280,-1.82500700
-0.92505098,0.35096280,-2.93588100
-0.92005098,-0.82399970,-2.93588100
-0.91505098,-3.14340600,-1.82500700
-0.91005098,-4.25733200,-1.82500700
-0.90505098,-4.02844300,-2.93588100
-0.90005098,-3.96740600,-2.96029500
-0.89505098,-3.96740600,-1.94097700
-0.89005098,-3.96740600,-1.47099200
-0.88505098,-3.96740600,-1.56254800
-0.88005098,-4.02844300,-1.61137700
-0.87505098,-4.25733200,-1.70293300
-0.87005098,-3.08236900,-1.25736300
-0.86505098,-0.53407390,-0.32959990
-0.86005098,-0.59511090,0.11597030
-0.85505098,-3.37229500,0.02441481
-0.85005098,-3.43333200,0.00000000
-0.84505098,-0.88503670,0.00000000
-0.84005098,0.28992580,0.00000000
-0.83505098,0.06103702,0.00000000
-0.83005098,0.00000000,0.00000000
-0.82505098,0.00000000,0.00000000
-0.82005098,0.00000000,0.00000000
-0.81505098,0.00000000,0.00000000
-0.81005098,0.00000000,0.00000000
-0.80505098,0.00000000,0.00000000
-0.80005098,0.06103702,0.00000000
-0.79505098,0.28992580,0.00000000
-0.79005098,-0.88503670,0.00000000
-0.78505098,-3.43333200,0.00000000
-0.78005098,-3.37229500,0.02441481
-0.77505098,-0.59511090,0.11597030
-0.77005098,-0.59511090,-0.35401470
-0.76505098,-3.37229500,-1.37333300
-0.76005098,-3.43333200,-1.37333300
-0.75505098,-0.88503670,-0.35401470
-0.75005098,0.35096280,0.14038510
-0.74505098,0.35096280,0.14038510
-0.74005098,-0.88503670,-0.35401470
-0.73505098,-3.43333200,-1.37333300
-0.73005098,-3.37229500,-1.37333300
-0.72505098,-0.59511090,-0.35401470
-0.72005098,-0.53407390,0.14038510
-0.71505098,-3.08236900,0.14038510
