Time,Channel A,Channel B
(us),(mV),(mV)

-1.01000903,-3.37229500,-3.19834000
-1.00500903,-0.59511090,-3.28989500
-1.00000903,-0.53407390,-2.81991000
-0.99500903,-3.08236900,-1.80059200
-0.99000903,-4.25733200,-1.80059200
-0.98500903,-4.02844300,-2.81991000
-0.98000903,-4.02844300,-3.28989500
-0.97500903,-4.25733200,-3.19834000
-0.97000903,-3.14340600,-3.17392500
-0.96500903,-0.82399970,-3.17392500
-0.96000903,0.35096280,-3.17392500
-0.95500903,0.35096280,-3.17392500
-0.95000903,-0.82399970,-3.17392500
-0.94500903,-3.14340600,-3.17392500
-0.94000903,-4.25733200,-3.17392500
-0.93500903,-4.02844300,-3.17392500
-0.93000903,-3.96740600,-3.19834000
-0.92500903,-3.96740600,-3.28989500
-0.92000903,-3.96740600,-2.81991000
-0.91500903,-3.96740600,-1.80059200
-0.91000903,-4.02844300,-1.82500700
-0.90500903,-4.25733200,-2.93588100
-0.90000903,-3.14340600,-2.96029500
-0.89500903,-0.82399970,-1.94097700
-0.89000903,0.28992580,-1.44657700
-0.88500903,0.06103702,-1.44657700
-0.88000903,0.06103702,-1.94097700
-0.87500903,0.28992580,-2.96029500
-0.87000903,-0.88503670,-2.96029500
-0.86500903,-3.43333200,-1.94097700
-0.86000903,-3.43333200,-1.47099200
-0.85500903,-0.88503670,-1.56254800
-0.85000903,0.35096280,-1.56254800
-0.84500903,0.35096280,-1.47099200
-0.84000903,-0.82399970,-1.91656200
-0.83500903,-3.14340600,-2.84432500
-0.83000903,-4.25733200,-3.31431000
-0.82500903,-4.02844300,-3.31431000
-0.82000903,-3.96740600,-2.81991000
-0.81500903,-3.96740600,-1.80059200
-0.81000903,-3.96740600,-1.80059200
-0.80500903,-3.96740600,-2.81991000
-0.80000903,-3.96740600,-3.31431000
-0.79500903,-3.96740600,-3.31431000
-0.79000903,-4.02844300,-2.84432500
-0.78500903,-4.25733200,-1.91656200
-0.78000903,-3.14340600,-1.47099200
-0.77500903,-0.82399970,-1.56254800
-0.77000903,0.35096280,-1.56254800
-0.76500903,0.35096280,-1.47099200
-0.76000903,-0.82399970,-1.94097700
-0.75500903,-3.14340600,-2.96029500
-0.75000903,-4.31836900,-2.93588100
-0.74500903,-4.31836900,-1.82500700
-0.74000903,-3.08236900,-1.82500700
-0.73500903,-0.53407390,-2.93588100
-0.73000903,-0.53407390,-2.93588100
-0.72500903,-3.08236900,-1.82500700
-0.72000903,-4.31836900,-1.80059200
