Time,Channel A,Channel B
(us),(mV),(mV)

-1.00609195,-3.96740600,-3.17392500
-1.00109195,-3.96740600,-3.17392500
-0.99609195,-3.96740600,-3.17392500
-0.99109195,-3.96740600,-3.17392500
-0.98609195,-3.96740600,-3.19834000
-0.98109195,-3.96740600,-3.28989500
-0.97609195,-3.96740600,-2.81991000
-0.97109195,-3.96740600,-1.80059200
-0.96609195,-3.96740600,-1.82500700
-0.96109195,-3.96740600,-2.93588100
-0.95609195,-3.96740600,-2.96029500
-0.95109195,-3.96740600,-1.94097700
-0.94609195,-3.96740600,-1.44657700
-0.94109195,-3.96740600,-1.44657700
-0.93609195,-3.96740600,-1.91656200
-0.93109195,-3.96740600,-2.84432500
-0.92609195,-3.96740600,-3.28989500
-0.92109195,-3.96740600,-3.19834000
-0.91609195,-3.96740600,-3.17392500
-0.91109195,-3.96740600,-3.17392500
-0.90609195,-3.96740600,-3.19834000
-0.90109195,-3.96740600,-3.28989500
-0.89609195,-3.96740600,-2.81991000
-0.89109195,-3.96740600,-1.80059200
-0.88609195,-3.96740600,-1.82500700
-0.88109195,-3.96740600,-2.93588100
-0.87609195,-3.96740600,-2.93588100
-0.87109195,-3.96740600,-1.82500700
-0.86609195,-3.96740600,-1.82500700
-0.86109195,-3.96740600,-2.93588100
-0.85609195,-3.96740600,-2.96029500
-0.85109195,-3.96740600,-1.94097700
-0.84609195,-3.96740600,-1.47099200
-0.84109195,-3.96740600,-1.56254800
-0.83609195,-3.96740600,-1.58696200
-0.83109195,-3.96740600,-1.58696200
-0.82609195,-3.96740600,-1.58696200
-0.82109195,-3.96740600,-1.58696200
-0.81609195,-3.96740600,-1.58696200
-0.81109195,-3.96740600,-1.58696200
-0.80609195,-3.96740600,-1.58696200
-0.80109195,-3.96740600,-1.58696200
-0.79609195,-3.96740600,-1.58696200
-0.79109195,-3.96740600,-1.58696200
-0.78609195,-3.96740600,-1.56254800
-0.78109195,-3.96740600,-1.47099200
-0.77609195,-3.96740600,-1.94097700
-0.77109195,-3.96740600,-2.96029500
-0.76609195,-3.96740600,-2.96029500
-0.76109195,-3.96740600,-1.94097700
-0.75609195,-3.96740600,-1.47099200
-0.75109195,-3.96740600,-1.56254800
-0.74609195,-3.96740600,-1.56254800
-0.74109195,-3.96740600,-1.47099200
-0.73609195,-3.96740600,-1.94097700
-0.73109195,-3.96740600,-2.96029500
-0.72609195,-3.96740600,-2.96029500
-0.72109195,-3.96740600,-1.94097700
