Time,Channel A,Channel B
(us),(mV),(mV)

-1.01213304,0.00000000,0.00000000
-1.00713304,0.00000000,0.00000000
-1.00213304,0.00000000,0.00000000
-0.99713304,0.00000000,0.00000000
-0.99213304,0.00000000,-0.02441481
-0.98713304,0.00000000,-0.11597030
-0.98213304,0.00000000,0.35401470
-0.97713304,0.00000000,1.37333300
-0.97213304,0.00000000,1.37333300
-0.96713304,0.00000000,0.35401470
-0.96213304,0.00000000,-0.14038510
-0.95713304,0.00000000,-0.14038510
-0.95213304,0.00000000,0.32959990
-0.94713304,0.00000000,1.25736300
-0.94213304,0.00000000,1.72734800
-0.93713304,0.00000000,1.72734800
-0.93213304,0.00000000,1.25736300
-0.92713304,0.00000000,0.32959990
-0.92213304,0.00000000,-0.11597030
-0.91713304,0.00000000,-0.02441481
-0.91213304,0.00000000,0.00000000
-0.90713304,0.00000000,0.00000000
-0.90213304,0.00000000,-0.02441481
-0.89713304,0.00000000,-0.11597030
-0.89213304,0.00000000,0.32959990
-0.88713304,0.00000000,1.25736300
-0.88213304,0.00000000,1.72734800
-0.87713304,0.00000000,1.72734800
-0.87213304,0.00000000,1.23294800
-0.86713304,0.00000000,0.21362960
-0.86213304,0.00000000,0.21362960
-0.85713304,0.00000000,1.23294800
-0.85213304,0.00000000,1.72734800
-0.84713304,0.00000000,1.72734800
-0.84213304,0.00000000,1.25736300
-0.83713304,0.00000000,0.32959990
-0.83213304,0.00000000,-0.14038510
-0.82713304,0.00000000,-0.14038510
-0.82213304,0.00000000,0.32959990
-0.81713304,0.00000000,1.25736300
-0.81213304,0.00000000,1.70293300
-0.80713304,0.00000000,1.61137700
-0.80213304,0.00000000,1.58696200
-0.79713304,0.00000000,1.58696200
-0.79213304,0.00000000,1.58696200
-0.78713304,0.00000000,1.58696200
-0.78213304,0.00000000,1.56254800
-0.77713304,0.00000000,1.47099200
-0.77213304,0.00000000,1.91656200
-0.76713304,0.00000000,2.84432500
-0.76213304,0.00000000,3.28989500
-0.75713304,0.00000000,3.19834000
-0.75213304,0.00000000,3.17392500
-0.74713304,0.00000000,3.17392500
-0.74213304,0.00000000,3.19834000
-0.73713304,0.00000000,3.28989500
-0.73213304,0.00000000,2.84432500
-0.72713304,0.00000000,1.91656200
-0.72213304,0.00000000,1.49540700
-0.71713304,0.00000000,1.67851800
-0.71213304,0.00000000,1.23294800
-0.70713304,0.00000000,0.21362960
-0.70213304,0.00000000,0.23804440
-0.69713304,0.00000000,1.34891800
