Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00688400	0.00000000	-0.06103702
-1.00188400	0.00000000	-0.28992580
-0.99688400	0.00000000	0.88503670
-0.99188400	0.00000000	3.43333200
-0.98688400	0.00000000	3.43333200
-0.98188400	0.00000000	0.88503670
-0.97688400	0.00000000	-0.28992580
-0.97188400	0.00000000	-0.06103702
-0.96688400	0.00000000	0.00000000
-0.96188400	0.00000000	0.00000000
-0.95688400	0.00000000	0.00000000
-0.95188400	0.00000000	0.00000000
-0.94688400	0.00000000	0.00000000
-0.94188400	0.00000000	0.00000000
-0.93688400	0.00000000	0.00000000
-0.93188400	0.00000000	0.00000000
-0.92688400	0.00000000	0.00000000
-0.92188400	0.00000000	0.00000000
-0.91688400	0.00000000	-0.06103702
-0.91188400	0.00000000	-0.28992580
-0.90688400	0.00000000	0.88503670
-0.90188400	0.00000000	3.43333200
-0.89688400	0.00000000	3.43333200
-0.89188400	0.00000000	0.88503670
-0.88688400	0.00000000	-0.28992580
-0.88188400	0.00000000	-0.06103702
-0.87688400	0.00000000	0.00000000
-0.87188400	0.00000000	0.00000000
-0.86688400	0.00000000	0.00000000
-0.86188400	0.00000000	0.00000000
-0.85688400	0.00000000	0.00000000
-0.85188400	0.00000000	0.00000000
-0.84688400	0.00000000	0.00000000
-0.84188400	0.00000000	0.00000000
-0.83688400	0.00000000	-0.06103702
-0.83188400	0.00000000	-0.28992580
-0.82688400	0.00000000	0.82399970
-0.82188400	0.00000000	3.14340600
-0.81688400	0.00000000	4.31836900
-0.81188400	0.00000000	4.31836900
-0.80688400	0.00000000	3.14340600
-0.80188400	0.00000000	0.82399970
-0.79688400	0.00000000	-0.28992580
-0.79188400	0.00000000	-0.06103702
-0.78688400	0.00000000	0.00000000
-0.78188400	0.00000000	0.00000000
-0.77688400	0.00000000	0.00000000
-0.77188400	0.00000000	0.00000000
-0.76688400	0.00000000	0.00000000
-0.76188400	0.00000000	0.00000000
-0.75688400	0.00000000	0.00000000
-0.75188400	0.00000000	0.00000000
-0.74688400	0.00000000	0.00000000
-0.74188400	0.00000000	0.00000000
-0.73688400	0.00000000	0.00000000
-0.73188400	0.00000000	0.00000000
-0.72688400	0.00000000	0.00000000
-0.72188400	0.00000000	0.00000000
-0.71688400	0.00000000	0.00000000
-0.71188400	0.00000000	0.00000000
-0.70688400	0.00000000	0.00000000
-0.70188400	0.00000000	0.00000000
-0.69688400	0.00000000	0.00000000
-0.69188400	0.00000000	0.00000000
