Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00862296	0.00000000	0.00000000
-1.00362296	0.00000000	0.00000000
-0.99862296	0.00000000	0.00000000
-0.99362296	0.00000000	0.00000000
-0.98862296	0.00000000	0.00000000
-0.98362296	0.00000000	0.00000000
-0.97862296	0.00000000	-0.06103702
-0.97362296	0.00000000	-0.28992580
-0.96862296	0.00000000	0.82399970
-0.96362296	0.00000000	3.14340600
-0.95862296	0.00000000	4.31836900
-0.95362296	0.00000000	4.31836900
-0.94862296	0.00000000	3.08236900
-0.94362296	0.00000000	0.53407390
-0.93862296	0.00000000	0.53407390
-0.93362296	0.00000000	3.08236900
-0.92862296	0.00000000	4.31836900
-0.92362296	0.00000000	4.31836900
-0.91862296	0.00000000	3.14340600
-0.91362296	0.00000000	0.82399970
-0.90862296	0.00000000	-0.28992580
-0.90362296	0.00000000	-0.06103702
-0.89862296	0.00000000	0.00000000
-0.89362296	0.00000000	0.00000000
-0.88862296	0.00000000	0.00000000
-0.88362296	0.00000000	0.00000000
-0.87862296	0.00000000	0.00000000
-0.87362296	0.00000000	0.00000000
-0.86862296	0.00000000	0.00000000
-0.86362296	0.00000000	0.00000000
-0.85862296	0.00000000	0.00000000
-0.85362296	0.00000000	0.00000000
-0.84862296	0.00000000	0.00000000
-0.84362296	0.00000000	0.00000000
-0.83862296	0.00000000	0.00000000
-0.83362296	0.00000000	0.00000000
-0.82862296	0.00000000	0.00000000
-0.82362296	0.00000000	0.00000000
-0.81862296	0.00000000	0.00000000
-0.81362296	0.00000000	0.00000000
-0.80862296	0.00000000	0.00000000
-0.80362296	0.00000000	0.00000000
-0.79862296	0.00000000	0.00000000
-0.79362296	0.00000000	0.00000000
-0.78862296	0.00000000	0.00000000
-0.78362296	0.00000000	0.00000000
-0.77862296	0.00000000	0.00000000
-0.77362296	0.00000000	0.00000000
-0.76862296	0.00000000	0.00000000
-0.76362296	0.00000000	0.00000000
-0.75862296	0.00000000	0.00000000
-0.75362296	0.00000000	0.00000000
-0.74862296	0.00000000	0.00000000
-0.74362296	0.00000000	0.00000000
-0.73862296	0.00000000	0.00000000
-0.73362296	0.00000000	0.00000000
-0.72862296	0.00000000	0.00000000
-0.72362296	0.00000000	0.00000000
-0.71862296	0.00000000	0.00000000
-0.71362296	0.00000000	0.00000000
-0.70862296	0.00000000	0.00000000
-0.70362296	0.00000000	0.00000000
-0.69862296	0.00000000	0.00000000
-0.69362296	0.00000000	0.00000000
