Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00895003	3.96740600	3.96740600
-1.00395003	3.96740600	3.96740600
-0.99895003	3.96740600	4.02844300
-0.99395003	3.96740600	4.25733200
-0.98895003	3.96740600	3.14340600
-0.98395003	3.96740600	0.82399970
-0.97895003	3.96740600	-0.35096280
-0.97395003	3.96740600	-0.35096280
-0.96895003	3.96740600	0.82399970
-0.96395003	3.96740600	3.14340600
-0.95895003	3.96740600	4.25733200
-0.95395003	3.96740600	4.02844300
-0.94895003	3.96740600	3.96740600
-0.94395003	3.96740600	3.96740600
-0.93895003	3.96740600	4.02844300
-0.93395003	3.96740600	4.25733200
-0.92895003	3.96740600	3.08236900
-0.92395003	3.96740600	0.53407390
-0.91895003	3.96740600	0.53407390
-0.91395003	3.96740600	3.08236900
-0.90895003	3.96740600	4.25733200
-0.90395003	3.96740600	4.02844300
-0.89895003	3.96740600	3.96740600
-0.89395003	3.96740600	3.96740600
-0.88895003	3.96740600	3.96740600
-0.88395003	3.96740600	3.96740600
-0.87895003	3.96740600	3.96740600
-0.87395003	3.96740600	3.96740600
-0.86895003	3.96740600	3.96740600
-0.86395003	3.96740600	3.96740600
-0.85895003	4.02844300	3.96740600
-0.85395003	4.25733200	3.96740600
-0.84895003	3.08236900	3.96740600
-0.84395003	0.53407390	3.96740600
-0.83895003	0.53407390	3.96740600
-0.83395003	3.08236900	3.96740600
-0.82895003	4.25733200	3.96740600
-0.82395003	4.02844300	3.96740600
-0.81895003	3.96740600	3.96740600
-0.81395003	3.96740600	3.96740600
-0.80895003	3.96740600	3.96740600
-0.80395003	3.96740600	3.96740600
-0.79895004	3.96740600	3.96740600
-0.79395004	3.96740600	3.96740600
-0.78895004	3.96740600	3.96740600
-0.78395004	3.96740600	3.96740600
-0.77895004	3.96740600	3.96740600
-0.77395004	3.96740600	3.96740600
-0.76895004	3.96740600	3.96740600
-0.76395004	3.96740600	3.96740600
-0.75895004	3.96740600	3.96740600
-0.75395004	3.96740600	3.96740600
-0.74895004	3.96740600	3.96740600
-0.74395004	3.96740600	3.96740600
-0.73895004	3.96740600	3.96740600
-0.73395004	3.96740600	3.96740600
-0.72895004	3.96740600	3.96740600
-0.72395004	3.96740600	3.96740600
-0.71895004	3.96740600	3.96740600
-0.71395004	3.96740600	3.96740600
-0.70895004	3.96740600	3.96740600
-0.70395004	3.96740600	3.96740600
-0.69895004	3.96740600	3.96740600
-0.69395004	3.96740600	3.96740600
