Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00821403	-3.90636900	-7.93481200
-1.00321403	-3.67748000	-7.93481200
-0.99821403	-4.85244300	-7.93481200
-0.99321403	-7.40073800	-7.93481200
-0.98821403	-7.40073800	-7.93481200
-0.98321403	-4.85244300	-7.93481200
-0.97821403	-3.61644300	-7.93481200
-0.97321403	-3.61644300	-7.93481200
-0.96821403	-4.79140600	-7.93481200
-0.96321403	-7.11081200	-7.93481200
-0.95821403	-8.22473800	-7.93481200
-0.95321403	-7.99584900	-7.93481200
-0.94821403	-7.93481200	-7.93481200
-0.94321403	-7.93481200	-7.93481200
-0.93821403	-7.93481200	-7.93481200
-0.93321403	-7.93481200	-7.93481200
-0.92821403	-7.99584900	-7.93481200
-0.92321403	-8.22473800	-7.93481200
-0.91821403	-7.04977500	-7.93481200
-0.91321403	-4.50148000	-7.93481200
-0.90821403	-4.50148000	-7.93481200
-0.90321403	-7.04977500	-7.93481200
-0.89821403	-8.22473800	-7.93481200
-0.89321403	-7.99584900	-7.93481200
-0.88821403	-7.93481200	-7.93481200
-0.88321403	-7.93481200	-7.93481200
-0.87821403	-7.93481200	-7.93481200
-0.87321403	-7.93481200	-7.93481200
-0.86821403	-7.93481200	-7.93481200
-0.86321403	-7.93481200	-7.93481200
-0.85821403	-7.93481200	-7.93481200
-0.85321403	-7.93481200	-7.93481200
-0.84821403	-7.93481200	-7.93481200
-0.84321403	-7.93481200	-7.93481200
-0.83821403	-7.99584900	-7.93481200
-0.83321403	-8.22473800	-7.93481200
-0.82821403	-7.04977500	-7.93481200
-0.82321403	-4.50148000	-7.93481200
-0.81821403	-4.50148000	-7.93481200
-0.81321403	-7.04977500	-7.93481200
-0.80821403	-8.22473800	-7.93481200
-0.80321403	-7.99584900	-7.93481200
-0.79821403	-7.99584900	-7.93481200
-0.79321403	-8.22473800	-7.93481200
-0.78821403	-7.04977500	-7.93481200
-0.78321403	-4.50148000	-7.93481200
-0.77821403	-4.50148000	-7.93481200
-0.77321403	-7.04977500	-7.93481200
-0.76821403	-8.22473800	-7.93481200
-0.76321403	-7.99584900	-7.93481200
-0.75821403	-7.99584900	-7.93481200
-0.75321403	-8.22473800	-7.93481200
-0.74821403	-7.04977500	-7.93481200
-0.74321403	-4.50148000	-7.93481200
-0.73821403	-4.56251700	-7.93481200
-0.73321403	-7.33970100	-7.93481200
-0.72821403	-7.33970100	-7.99584900
-0.72321403	-4.56251700	-8.22473800
