Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00363597	-7.93481200	-7.93481200
-0.99863597	-7.93481200	-7.93481200
-0.99363597	-7.93481200	-7.93481200
-0.98863597	-7.93481200	-7.93481200
-0.98363597	-7.93481200	-7.93481200
-0.97863597	-7.93481200	-7.93481200
-0.97363597	-7.93481200	-7.93481200
-0.96863597	-7.93481200	-7.93481200
-0.96363597	-7.93481200	-7.93481200
-0.95863597	-7.93481200	-7.93481200
-0.95363597	-7.93481200	-7.87377500
-0.94863597	-7.93481200	-7.64488600
-0.94363597	-7.93481200	-8.81984900
-0.93863597	-7.93481200	-11.36814000
-0.93363597	-7.93481200	-11.36814000
-0.92863597	-7.93481200	-8.81984900
-0.92363597	-7.93481200	-7.64488600
-0.91863597	-7.93481200	-7.87377500
-0.91363597	-7.93481200	-7.87377500
-0.90863597	-7.93481200	-7.64488600
-0.90363597	-7.93481200	-8.75881200
-0.89863597	-7.93481200	-11.07822000
-0.89363597	-7.93481200	-12.25318000
-0.88863597	-7.93481200	-12.25318000
-0.88363597	-7.93481200	-11.07822000
-0.87863597	-7.93481200	-8.75881200
-0.87363597	-7.93481200	-7.64488600
-0.86863597	-7.93481200	-7.87377500
-0.86363597	-7.93481200	-7.87377500
-0.85863597	-7.93481200	-7.64488600
-0.85363597	-7.93481200	-8.75881200
-0.84863597	-7.93481200	-11.07822000
-0.84363597	-7.93481200	-12.25318000
-0.83863597	-7.93481200	-12.25318000
-0.83363597	-7.93481200	-11.07822000
-0.82863597	-7.93481200	-8.75881200
-0.82363597	-7.93481200	-7.64488600
-0.81863597	-7.93481200	-7.87377500
-0.81363597	-7.93481200	-7.93481200
-0.80863597	-7.93481200	-7.93481200
-0.80363597	-7.93481200	-7.93481200
-0.79863597	-7.93481200	-7.93481200
-0.79363597	-7.93481200	-7.93481200
-0.78863597	-7.93481200	-7.93481200
-0.78363597	-7.93481200	-7.93481200
-0.77863597	-7.93481200	-7.93481200
-0.77363597	-7.93481200	-7.93481200
-0.76863597	-7.93481200	-7.93481200
-0.76363597	-7.93481200	-7.93481200
-0.75863597	-7.93481200	-7.93481200
-0.75363597	-7.93481200	-7.93481200
-0.74863597	-7.93481200	-7.93481200
-0.74363597	-7.93481200	-7.93481200
-0.73863597	-7.93481200	-7.93481200
-0.73363597	-7.93481200	-7.93481200
-0.72863597	-7.93481200	-7.93481200
-0.72363597	-7.93481200	-7.87377500
-0.71863597	-7.93481200	-7.64488600
