Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00636696	-7.93481200	-3.67748000
-1.00136696	-7.93481200	-3.90636900
-0.99636696	-7.93481200	-3.96740600
-0.99136696	-7.93481200	-3.96740600
-0.98636696	-7.93481200	-3.90636900
-0.98136696	-7.93481200	-3.67748000
-0.97636696	-7.99584900	-4.79140600
-0.97136696	-8.22473800	-7.11081200
-0.96636696	-7.04977500	-8.28577500
-0.96136696	-4.50148000	-8.28577500
-0.95636696	-4.50148000	-7.11081200
-0.95136696	-7.04977500	-4.79140600
-0.94636696	-8.22473800	-3.67748000
-0.94136696	-7.99584900	-3.90636900
-0.93636696	-7.93481200	-3.90636900
-0.93136696	-7.93481200	-3.67748000
-0.92636696	-7.93481200	-4.79140600
-0.92136696	-7.93481200	-7.11081200
-0.91636696	-7.93481200	-8.22473800
-0.91136696	-7.93481200	-7.99584900
-0.90636696	-7.93481200	-7.99584900
-0.90136696	-7.93481200	-8.22473800
-0.89636696	-7.99584900	-7.04977500
-0.89136696	-8.22473800	-4.50148000
-0.88636696	-7.11081200	-4.50148000
-0.88136696	-4.79140600	-7.04977500
-0.87636696	-3.61644300	-8.22473800
-0.87136696	-3.61644300	-7.99584900
-0.86636696	-4.79140600	-7.93481200
-0.86136696	-7.11081200	-7.93481200
-0.85636696	-8.28577500	-7.99584900
-0.85136696	-8.28577500	-8.22473800
-0.84636696	-7.04977500	-7.04977500
-0.84136696	-4.50148000	-4.50148000
-0.83636696	-4.50148000	-4.50148000
-0.83136696	-7.04977500	-7.04977500
-0.82636696	-8.28577500	-8.22473800
-0.82136696	-8.28577500	-7.99584900
-0.81636696	-7.04977500	-7.93481200
-0.81136696	-4.50148000	-7.93481200
-0.80636696	-4.56251700	-7.99584900
-0.80136696	-7.33970100	-8.22473800
-0.79636696	-7.33970100	-7.04977500
-0.79136696	-4.56251700	-4.50148000
-0.78636696	-4.50148000	-4.50148000
-0.78136696	-7.04977500	-7.04977500
-0.77636696	-8.22473800	-8.22473800
-0.77136696	-7.99584900	-7.99584900
-0.76636696	-7.93481200	-7.93481200
-0.76136696	-7.93481200	-7.93481200
-0.75636696	-7.93481200	-7.99584900
-0.75136696	-7.93481200	-8.22473800
-0.74636696	-7.93481200	-7.04977500
-0.74136696	-7.93481200	-4.50148000
-0.73636696	-7.99584900	-4.50148000
-0.73136696	-8.22473800	-7.04977500
-0.72636696	-7.04977500	-8.22473800
-0.72136696	-4.50148000	-7.99584900
