Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00558604	-3.96740600	-3.96740600
-1.00058604	-3.96740600	-3.96740600
-0.99558604	-3.96740600	-3.96740600
-0.99058604	-3.96740600	-3.96740600
-0.98558604	-3.96740600	-3.96740600
-0.98058604	-3.96740600	-3.96740600
-0.97558604	-3.96740600	-3.96740600
-0.97058604	-3.96740600	-3.96740600
-0.96558604	-3.96740600	-3.96740600
-0.96058604	-3.96740600	-3.96740600
-0.95558604	-3.96740600	-3.96740600
-0.95058604	-3.96740600	-3.96740600
-0.94558604	-3.96740600	-3.96740600
-0.94058604	-3.96740600	-3.96740600
-0.93558604	-3.96740600	-3.96740600
-0.93058604	-3.96740600	-3.96740600
-0.92558604	-3.96740600	-3.96740600
-0.92058604	-3.96740600	-3.96740600
-0.91558604	-3.96740600	-3.96740600
-0.91058604	-3.96740600	-3.96740600
-0.90558604	-3.96740600	-3.96740600
-0.90058604	-3.96740600	-3.96740600
-0.89558604	-3.96740600	-3.96740600
-0.89058604	-3.96740600	-3.96740600
-0.88558604	-3.96740600	-3.96740600
-0.88058604	-3.96740600	-3.96740600
-0.87558604	-3.96740600	-3.96740600
-0.87058604	-3.96740600	-3.96740600
-0.86558604	-3.96740600	-3.96740600
-0.86058604	-3.96740600	-3.96740600
-0.85558604	-3.96740600	-3.96740600
-0.85058604	-3.96740600	-3.96740600
-0.84558604	-3.96740600	-3.96740600
-0.84058604	-3.96740600	-3.96740600
-0.83558604	-3.96740600	-3.96740600
-0.83058604	-3.96740600	-3.96740600
-0.82558604	-3.96740600	-3.96740600
-0.82058604	-3.96740600	-3.96740600
-0.81558604	-3.96740600	-3.96740600
-0.81058604	-3.96740600	-3.96740600
-0.80558604	-3.96740600	-3.96740600
-0.80058604	-3.96740600	-3.96740600
-0.79558604	-3.96740600	-3.96740600
-0.79058604	-3.96740600	-3.96740600
-0.78558604	-3.96740600	-3.96740600
-0.78058604	-3.96740600	-3.96740600
-0.77558604	-3.96740600	-3.96740600
-0.77058604	-3.96740600	-3.96740600
-0.76558604	-3.96740600	-3.96740600
-0.76058604	-3.96740600	-3.96740600
-0.75558604	-3.96740600	-4.02844300
-0.75058604	-3.96740600	-4.25733200
-0.74558604	-3.96740600	-3.14340600
-0.74058604	-3.96740600	-0.82399970
-0.73558604	-3.96740600	0.28992580
-0.73058604	-3.96740600	0.06103702
-0.72558604	-3.96740600	0.06103702
-0.72058604	-3.96740600	0.28992580
