Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.01142397	-7.93481200	-11.90222000
-1.00642397	-7.93481200	-11.90222000
-1.00142397	-7.93481200	-11.90222000
-0.99642397	-7.93481200	-11.90222000
-0.99142397	-7.93481200	-11.90222000
-0.98642397	-7.93481200	-11.90222000
-0.98142397	-7.93481200	-11.90222000
-0.97642397	-7.93481200	-11.90222000
-0.97142397	-7.93481200	-11.90222000
-0.96642397	-7.93481200	-11.90222000
-0.96142397	-7.93481200	-11.90222000
-0.95642397	-7.93481200	-11.90222000
-0.95142397	-7.93481200	-11.90222000
-0.94642397	-7.93481200	-11.90222000
-0.94142397	-7.93481200	-11.90222000
-0.93642397	-7.93481200	-11.90222000
-0.93142397	-7.93481200	-11.96325000
-0.92642397	-7.93481200	-12.19214000
-0.92142397	-7.93481200	-11.01718000
-0.91642397	-7.93481200	-8.46888600
-0.91142397	-7.93481200	-8.46888600
-0.90642397	-7.93481200	-11.01718000
-0.90142397	-7.93481200	-12.19214000
-0.89642397	-7.93481200	-11.96325000
-0.89142397	-7.93481200	-11.90222000
-0.88642397	-7.93481200	-11.90222000
-0.88142397	-7.93481200	-11.90222000
-0.87642397	-7.93481200	-11.90222000
-0.87142397	-7.93481200	-11.90222000
-0.86642397	-7.93481200	-11.90222000
-0.86142397	-7.93481200	-11.90222000
-0.85642397	-7.93481200	-11.90222000
-0.85142397	-7.93481200	-11.96325000
-0.84642397	-7.93481200	-12.19214000
-0.84142397	-7.93481200	-11.07822000
-0.83642397	-7.93481200	-8.75881200
-0.83142397	-7.93481200	-7.64488600
-0.82642397	-7.93481200	-7.87377500
-0.82142397	-7.93481200	-7.93481200
-0.81642397	-7.93481200	-7.93481200
-0.81142397	-7.93481200	-7.93481200
-0.80642397	-7.93481200	-7.93481200
-0.80142397	-7.93481200	-7.93481200
-0.79642397	-7.93481200	-7.93481200
-0.79142397	-7.93481200	-7.93481200
-0.78642397	-7.93481200	-7.93481200
-0.78142397	-7.93481200	-7.93481200
-0.77642397	-7.93481200	-7.93481200
-0.77142397	-7.93481200	-7.93481200
-0.76642397	-7.93481200	-7.93481200
-0.76142397	-7.93481200	-7.93481200
-0.75642397	-7.93481200	-7.93481200
-0.75142397	-7.93481200	-7.93481200
-0.74642397	-7.93481200	-7.93481200
-0.74142397	-7.93481200	-7.87377500
-0.73642397	-7.93481200	-7.64488600
-0.73142397	-7.93481200	-8.75881200
-0.72642397	-7.93481200	-11.07822000
