Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.01081097	-4.25733200	-3.96740600
-1.00581097	-4.02844300	-3.96740600
-1.00081097	-3.96740600	-3.96740600
-0.99581097	-3.96740600	-3.96740600
-0.99081097	-3.96740600	-3.96740600
-0.98581097	-3.96740600	-3.96740600
-0.98081097	-3.96740600	-3.96740600
-0.97581097	-3.96740600	-3.96740600
-0.97081097	-3.96740600	-3.96740600
-0.96581097	-3.96740600	-3.96740600
-0.96081097	-3.96740600	-3.96740600
-0.95581097	-3.96740600	-3.96740600
-0.95081097	-3.96740600	-3.96740600
-0.94581097	-3.96740600	-3.96740600
-0.94081097	-4.02844300	-3.96740600
-0.93581097	-4.25733200	-3.96740600
-0.93081097	-3.08236900	-3.96740600
-0.92581097	-0.53407390	-3.96740600
-0.92081097	-0.53407390	-3.96740600
-0.91581097	-3.08236900	-3.96740600
-0.91081097	-4.25733200	-3.96740600
-0.90581097	-4.02844300	-3.96740600
-0.90081097	-4.02844300	-3.96740600
-0.89581097	-4.25733200	-3.96740600
-0.89081097	-3.08236900	-3.96740600
-0.88581097	-0.53407390	-3.96740600
-0.88081097	-0.53407390	-3.96740600
-0.87581097	-3.08236900	-3.96740600
-0.87081097	-4.31836900	-3.96740600
-0.86581097	-4.31836900	-3.96740600
-0.86081097	-3.08236900	-3.96740600
-0.85581097	-0.53407390	-3.96740600
-0.85081097	-0.59511090	-3.96740600
-0.84581097	-3.37229500	-3.96740600
-0.84081097	-3.37229500	-3.96740600
-0.83581097	-0.59511090	-3.96740600
-0.83081097	-0.53407390	-3.96740600
-0.82581097	-3.08236900	-3.96740600
-0.82081097	-4.25733200	-3.96740600
-0.81581097	-4.02844300	-3.96740600
-0.81081097	-4.02844300	-3.96740600
-0.80581097	-4.25733200	-3.96740600
-0.80081097	-3.14340600	-3.96740600
-0.79581097	-0.82399970	-3.96740600
-0.79081097	0.35096280	-3.96740600
-0.78581097	0.35096280	-3.96740600
-0.78081097	-0.82399970	-3.96740600
-0.77581098	-3.14340600	-3.96740600
-0.77081098	-4.25733200	-3.96740600
-0.76581098	-4.02844300	-3.96740600
-0.76081098	-4.02844300	-3.96740600
-0.75581098	-4.25733200	-3.96740600
-0.75081098	-3.08236900	-3.96740600
-0.74581098	-0.53407390	-3.96740600
-0.74081098	-0.53407390	-4.02844300
-0.73581098	-3.08236900	-4.25733200
-0.73081098	-4.25733200	-3.08236900
-0.72581098	-4.02844300	-0.53407390
