Time	Channel A	Channel B
(us)	(mV)	(mV)

-1.00870504	-3.96740600	-7.40073800
-1.00370504	-3.96740600	-4.85244300
-0.99870504	-3.96740600	-3.67748000
-0.99370504	-3.96740600	-3.90636900
-0.98870504	-3.96740600	-3.96740600
-0.98370504	-3.96740600	-3.96740600
-0.97870504	-3.96740600	-3.96740600
-0.97370504	-3.96740600	-3.96740600
-0.96870504	-3.96740600	-3.96740600
-0.96370504	-3.96740600	-3.96740600
-0.95870504	-3.96740600	-3.96740600
-0.95370504	-3.96740600	-3.96740600
-0.94870504	-3.96740600	-3.96740600
-0.94370504	-3.96740600	-3.96740600
-0.93870504	-3.96740600	-3.96740600
-0.93370504	-3.96740600	-3.96740600
-0.92870504	-3.96740600	-3.96740600
-0.92370504	-3.96740600	-3.96740600
-0.91870504	-3.96740600	-3.96740600
-0.91370504	-3.96740600	-3.96740600
-0.90870504	-3.96740600	-3.96740600
-0.90370504	-3.96740600	-3.96740600
-0.89870504	-3.96740600	-3.96740600
-0.89370504	-3.96740600	-3.96740600
-0.88870504	-3.96740600	-3.96740600
-0.88370504	-3.96740600	-3.96740600
-0.87870504	-3.96740600	-3.96740600
-0.87370504	-3.96740600	-3.96740600
-0.86870504	-3.96740600	-3.96740600
-0.86370504	-3.96740600	-3.96740600
-0.85870504	-3.96740600	-3.96740600
-0.85370504	-3.96740600	-3.96740600
-0.84870504	-3.96740600	-3.96740600
-0.84370504	-3.96740600	-3.96740600
-0.83870504	-3.96740600	-3.96740600
-0.83370504	-3.96740600	-3.96740600
-0.82870504	-3.96740600	-3.96740600
-0.82370504	-3.96740600	-3.96740600
-0.81870504	-3.96740600	-3.96740600
-0.81370504	-3.96740600	-3.96740600
-0.80870504	-3.96740600	-3.96740600
-0.80370504	-3.96740600	-3.96740600
-0.79870504	-3.96740600	-4.02844300
-0.79370504	-3.96740600	-4.25733200
-0.78870504	-3.96740600	-3.08236900
-0.78370504	-3.96740600	-0.53407390
-0.77870504	-3.96740600	-0.53407390
-0.77370504	-3.96740600	-3.08236900
-0.76870504	-3.96740600	-4.31836900
-0.76370504	-3.96740600	-4.31836900
-0.75870504	-3.96740600	-3.14340600
-0.75370504	-3.96740600	-0.82399970
-0.74870504	-3.96740600	0.28992580
-0.74370504	-3.96740600	0.06103702
-0.73870504	-3.96740600	0.00000000
-0.73370504	-3.96740600	0.00000000
-0.72870504	-3.96740600	0.06103702
-0.72370504	-3.96740600	0.28992580
